cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score
1.04157,9.18691,-10.75224,-0.00351,-0.15499,-0.98791,0.98046,0.0,0.0,nan,0.0,0.00232
1.00303,9.06361,6.98419,-0.02005,-0.25388,0.96703,0.99824,0.0,0.0,nan,0.0,0.00706
0.97329,10.9291,-11.43137,-0.00728,-0.02192,-0.99973,0.99019,0.0,0.0,nan,0.0,0.00554
1.08552,10.97954,7.381,0.02317,-0.35384,0.93502,1.00052,0.0,0.0,nan,0.0,0.01258
0.49754,11.83757,8.11978,0.05829,-0.33403,0.94076,0.9884,0.0,0.0,nan,0.0,0.0102
0.98159,13.18842,-11.04078,-0.01429,0.35329,-0.9354,0.99625,0.0,0.0,nan,0.0,0.0075
1.68145,12.14992,7.86036,0.0728,-0.26116,0.96255,1.00042,0.0,0.0,nan,0.0,0.00639
0.95392,13.0231,8.51704,0.10502,-0.22875,0.9678,0.99049,0.0,0.0,nan,0.0,0.00622
1.30073,14.89029,-10.09583,-0.12277,0.22617,-0.96632,0.99059,0.0,0.0,nan,0.0,0.01043
0.38076,15.10052,-9.82535,-0.12547,0.25046,-0.95996,0.98384,0.0,0.0,nan,0.0,0.01228
1.51949,14.78105,7.79308,0.0522,-0.12286,0.99105,0.96735,0.0,0.0,nan,0.0,0.00857
0.97775,15.00518,8.5864,0.0476,-0.11899,0.99175,1.00072,0.0,0.0,nan,0.0,0.00838
1.44884,16.91132,-10.18744,-0.18249,0.15046,-0.97163,0.99734,0.0,0.0,nan,0.0,0.01099
0.57751,17.19443,-9.85323,-0.19573,0.15765,-0.9679,1.00062,0.0,0.0,nan,0.0,0.01145
1.12608,16.95561,9.12002,0.05805,-0.24862,0.96686,0.99972,0.0,0.0,nan,0.0,0.0055
1.98243,18.04158,-10.0006,-0.16052,0.2163,-0.96304,0.99883,0.0,0.0,nan,0.0,0.012
1.02602,18.94712,-9.30452,-0.15049,0.18547,-0.97106,0.99943,0.0,0.0,nan,0.0,0.01149
0.97193,19.04297,9.43958,0.08967,-0.06786,0.99366,0.98652,0.0,0.0,nan,0.0,0.0058
1.02128,21.00109,-9.26585,-0.13759,0.05889,-0.98874,1.00102,0.01568,0.07841,0.6,1.0,0.00989
1.06607,21.03916,9.26525,0.13671,-0.00578,0.99059,0.9885,0.0,0.0,nan,0.0,0.00817
0.97492,23.02222,-9.11825,-0.17541,0.01515,-0.98438,1.00042,0.04033,0.20167,0.6,1.0,0.01211
1.18229,23.15121,9.01476,0.13418,-0.30636,0.94241,0.96358,0.0,0.0,nan,0.0,0.00903
0.99339,23.8504,10.09507,0.08867,-0.21952,0.97157,0.98284,0.0,0.0,nan,0.0,0.01041
1.01257,24.94874,-8.94989,-0.23235,-0.07467,-0.96976,0.98384,0.00345,0.01725,0.7,1.0,0.01174
0.13867,25.91418,9.93434,-0.06788,-0.03647,0.99703,0.99118,0.0,0.0,nan,0.0,0.01391
1.03535,25.03588,10.42481,0.03881,-0.133,0.99036,0.97639,0.0,0.0,nan,0.0,0.00714
1.9336,27.88014,-10.07397,-0.37227,-0.24126,-0.89622,1.00042,0.01451,0.07257,0.7,1.0,0.03322
1.21008,27.04022,-9.31124,-0.30742,-0.19825,-0.93069,0.98394,0.0037,0.01848,0.7,1.0,0.01651
0.60076,26.41023,9.99351,-0.04965,-0.04572,0.99772,0.99694,0.0,0.0,nan,0.0,0.01095
1.01353,27.06078,10.29375,-0.01057,-0.09109,0.99579,0.99536,0.0,0.0,nan,0.0,0.01401
1.38092,29.32035,-10.33822,-0.32834,-0.28456,-0.90068,0.99992,0.00366,0.01829,0.7,1.0,0.01733
0.73516,28.6722,-9.77091,-0.28487,-0.26659,-0.92075,0.99575,0.0028,0.014,0.7,1.0,0.01767
0.99862,28.90931,10.64568,0.00707,-0.20107,0.97955,0.99406,0.0,0.0,nan,0.0,0.00716
0.97009,30.9419,-10.78188,-0.27798,-0.21253,-0.93678,0.99675,0.0,0.0,nan,0.0,0.01625
0.97295,31.01547,10.838,0.00989,-0.07567,0.99708,0.99873,0.0,0.0,nan,0.0,0.00397
1.01106,33.02924,-11.03442,-0.14917,-0.14519,-0.97809,0.99992,0.0,0.0,nan,0.0,0.01204
1.01186,33.07164,10.9301,0.06049,0.00935,0.99812,1.00012,0.0,0.0,nan,0.0,0.00316
0.99298,35.0067,-11.14805,-0.02382,-0.06137,-0.99783,0.99833,0.0,0.0,nan,0.0,0.00752
1.06489,35.0388,10.61504,0.08756,0.05288,0.99475,0.99943,0.0,0.0,nan,0.0,0.00814
0.95839,37.02655,-11.23207,-0.02226,0.08072,-0.99649,1.00062,0.0,0.0,nan,0.0,0.01137
1.08138,37.11275,10.90654,0.07981,-0.06343,0.99479,1.00082,0.0,0.0,nan,0.0,0.00759
0.95749,38.94278,-11.03641,-0.08286,0.01368,-0.99647,1.00112,0.0,0.0,nan,0.0,0.00937
1.18242,38.79103,11.09067,0.07507,-0.10622,0.99151,1.00112,0.0,0.0,nan,0.0,0.00771
0.97716,41.07234,-11.10661,-0.07309,-0.02391,-0.99704,1.00082,0.0,0.0,nan,0.0,0.00619
0.98542,40.96967,11.07582,0.05825,0.05073,0.99701,0.99675,0.0,0.0,nan,0.0,0.017
1.00836,43.03559,-11.01301,-0.05939,-0.05528,-0.9967,1.00002,0.0,0.0,nan,0.0,0.00739
1.00113,43.09532,10.8267,0.00274,0.0206,0.99978,0.99774,0.0,0.0,nan,0.0,0.01301
1.04044,44.98368,-11.3741,-0.04282,0.00611,-0.99906,0.99545,0.0,0.0,nan,0.0,0.01178
0.97531,44.92373,11.17768,0.00801,0.01911,0.99979,0.99804,0.0,0.0,nan,0.0,0.00842
1.0447,46.99646,-11.27019,-0.0564,0.02684,-0.99805,0.99883,0.0,0.0,nan,0.0,0.00708
0.96374,46.94127,10.69728,0.0294,0.19178,0.981,0.99466,0.0,0.0,nan,0.0,0.0114
1.11128,49.06143,-11.2771,-0.0196,-0.01651,-0.99967,0.99277,0.0,0.0,nan,0.0,0.00783
0.80847,49.14536,9.72693,0.06889,-0.03377,0.99705,0.90568,0.0,0.0,nan,0.0,0.00756
1.0644,48.66441,10.15563,0.04335,0.00492,0.99905,0.96338,0.0,0.0,nan,0.0,0.00835
1.04849,51.07954,-11.37018,-0.01932,0.0201,-0.99961,0.99466,0.0,0.0,nan,0.0,0.00759
0.99274,51.04119,10.90163,0.04238,-0.14345,0.98875,0.99913,0.0,0.0,nan,0.0,0.01027
0.95489,52.83158,-11.34496,-0.04702,-0.04353,-0.99795,0.99436,0.0,0.0,nan,0.0,0.01137
1.02826,52.94639,11.00993,0.04166,-0.00512,0.99912,0.99665,0.0,0.0,nan,0.0,0.01016
0.98814,55.07543,-11.3479,-0.00671,0.06849,-0.99763,0.99486,0.0,0.0,nan,0.0,0.01217
1.00853,55.02654,10.88026,0.08232,0.11327,0.99015,0.99903,0.0,0.0,nan,0.0,0.00781
0.91987,56.97771,-11.1444,-0.01963,0.02735,-0.99943,0.99377,0.0,0.0,nan,0.0,0.00911
1.64039,57.53473,9.99293,0.06558,0.02696,0.99748,0.97609,0.0,0.0,nan,0.0,0.00591
1.03632,56.94454,10.30579,0.08405,0.0136,0.99637,0.99526,0.0,0.0,nan,0.0,0.01342
0.91792,59.04038,-11.29313,-0.01126,-0.0297,-0.9995,0.98264,0.0,0.0,nan,0.0,0.02609
1.76604,59.72332,9.76451,0.02655,0.20437,0.97853,0.98542,0.0,0.0,nan,0.0,0.00666
1.01154,59.07139,10.87249,0.01585,0.13779,0.99033,0.97947,0.0,0.0,nan,0.0,0.00615
1.07707,61.09169,-11.11737,0.01539,0.07922,-0.99674,1.00022,0.0,0.0,nan,0.0,0.01096
1.003,61.80743,9.99634,0.0184,0.06337,0.99782,0.99218,0.0,0.0,nan,0.0,0.00778
1.02588,60.86455,10.26598,0.02997,0.18749,0.98181,0.99496,0.0,0.0,nan,0.0,0.01006
1.25297,63.04178,-11.2077,0.02436,-0.04313,-0.99877,0.99665,0.0,0.0,nan,0.0,0.00826
1.10126,62.14048,9.91046,0.02376,0.02168,0.99948,0.99118,0.0,0.0,nan,0.0,0.008
0.96641,63.11464,10.22476,0.02995,0.00522,0.99954,0.98533,0.0,0.0,nan,0.0,0.01169
1.05449,65.1082,-11.15823,0.03197,0.07237,-0.99686,0.99635,0.0,0.0,nan,0.0,0.00511
0.98893,65.5718,9.75612,-0.02683,0.18705,0.98198,1.00022,0.0,0.0,nan,0.0,0.00534
0.98181,64.48744,10.09306,-0.0054,0.11861,0.99293,0.9896,0.0,0.0,nan,0.0,0.01303
1.06783,66.98524,-10.69019,-0.00751,0.07173,-0.9974,0.99218,0.0,0.0,nan,0.0,0.00639
0.96212,66.92851,9.61214,-0.04019,0.2305,0.97224,0.99764,0.0,0.0,nan,0.0,0.01085
1.20368,69.02746,-10.64319,-0.02947,-0.00027,-0.99957,0.99655,0.0,0.0,nan,0.0,0.01018
0.99834,69.02353,8.84041,-0.00875,0.28305,0.95907,0.99933,0.0,0.0,nan,0.0,0.00833
0.95366,70.96293,-10.82055,0.01399,0.15064,-0.98849,0.99357,0.0,0.0,nan,0.0,0.00653
0.68244,71.77126,-9.78582,0.00489,0.19253,-0.98128,0.94272,0.0,0.0,nan,0.0,0.00632
0.09798,71.59628,7.85565,-0.02972,0.16422,0.98598,0.98394,0.0,0.0,nan,0.0,0.00719
1.00274,70.84389,8.40263,-0.00207,0.16249,0.98671,0.99476,0.0,0.0,nan,0.0,0.0075
1.2047,73.12688,-10.23501,-0.02939,0.09469,-0.99507,0.99943,0.0,0.0,nan,0.0,0.00408
0.66736,72.83659,-9.68459,-0.02458,0.10733,-0.99392,0.94689,0.0,0.0,nan,0.0,0.00383
0.19107,72.46351,7.9209,-0.05157,0.23778,0.96995,0.99585,0.0,0.0,nan,0.0,0.00723
0.98175,73.0659,8.38723,-0.02552,0.29133,0.95628,0.96258,0.0,0.0,nan,0.0,0.0088
0.95761,75.05128,-10.33809,-0.02475,0.20601,-0.97824,0.97331,0.0,0.0,nan,0.0,0.0041
0.3982,74.82671,-9.99208,-0.02231,0.1732,-0.98463,0.99466,0.0,0.0,nan,0.0,0.00402
0.99566,74.99059,7.07406,0.00891,0.4642,0.88568,0.99675,0.00409,0.02045,0.7,1.0,0.01074
1.28164,74.0563,8.0253,0.02519,0.46926,0.8827,0.9597,0.00377,0.01887,0.7,1.0,0.01203
1.82471,76.00014,-10.01673,-0.01956,0.41597,-0.90917,0.96934,0.0,0.0,nan,0.0,0.0031
1.01973,77.10073,-9.22705,-0.00091,0.65198,-0.75823,0.98086,0.12639,0.12639,0.7,0.71023,0.00582
1.43727,77.96262,5.80534,0.1006,0.67397,0.73188,0.93547,0.0,0.0,nan,0.0,0.011
0.98648,76.93561,6.44365,0.05549,0.48355,0.87356,0.96944,0.00036,0.00178,0.7,1.0,0.01546
0.96501,78.06226,-8.06015,0.02495,0.81805,-0.5746,0.99704,0.0,0.0,nan,0.0,0.01541
1.03608,78.63493,-7.03694,0.04181,0.88454,-0.46458,0.99923,0.0,0.0,nan,0.0,0.01181
0.98981,79.45098,-5.06847,0.0714,0.93979,-0.33421,0.99833,0.0,0.0,nan,0.0,0.01071
1.16523,79.91856,-3.64438,0.07594,0.96544,-0.24933,0.99406,0.0,0.0,nan,0.0,0.0126
1.07258,79.33987,3.20386,0.01688,0.88548,0.46437,0.98999,0.0,0.0,nan,0.0,0.00834
0.94047,78.6434,4.95265,0.04951,0.82118,0.56852,0.96656,0.0,0.0,nan,0.0,0.0086
0.95987,80.14027,-2.69032,0.06841,0.97917,-0.19116,0.9896,0.0,0.0,nan,0.0,0.01092
0.99142,80.34541,-1.091,0.03225,0.99624,-0.08035,0.99377,0.0,0.0,nan,0.0,0.01299
1.00066,80.35517,1.01181,0.06729,0.97014,0.23302,0.97351,0.0,0.0,nan,0.0,0.00508
1.0223,80.1023,2.26628,0.05852,0.91804,0.39215,0.96169,0.0,0.0,nan,0.0,0.00577
3.0397,1.70704,-8.60338,-0.05018,-0.81596,-0.57593,0.95365,0.0,0.0,nan,0.0,0.00378
3.0219,1.15295,-7.081,-0.05054,-0.93431,-0.35286,0.99456,0.0,0.0,nan,0.0,0.01566
2.9942,0.49647,-5.00494,-0.05272,-0.97097,-0.23331,0.97351,0.0,0.0,nan,0.0,0.00774
2.98768,0.1655,-2.91364,-0.04531,-0.99378,-0.10176,0.97748,0.00223,0.01113,0.6,1.0,0.01304
2.96595,0.04501,-1.00858,-0.02334,-0.99855,0.04846,0.98076,0.0,0.0,nan,0.0,0.01834
3.01671,0.30832,1.05403,-0.01737,-0.91718,0.39809,0.96169,0.0,0.0,nan,0.0,0.00399
3.01013,1.24115,2.62245,-0.03006,-0.77822,0.62727,0.99456,0.0,0.0,nan,0.0,0.00287
3.08258,3.19419,-10.09392,-0.00903,-0.48405,-0.87499,0.95762,0.0,0.0,nan,0.0,0.00492
2.93137,2.5538,-9.87114,-0.03065,-0.59079,-0.80624,0.94123,0.0,0.0,nan,0.0,0.00461
2.96021,2.41854,3.3332,-0.00676,-0.67994,0.73324,0.99853,0.0,0.0,nan,0.0,0.00568
3.05493,3.32854,4.47224,0.03968,-0.58953,0.80677,0.99615,0.0,0.0,nan,0.0,0.00581
2.99976,4.95309,-10.93109,-0.07207,-0.27005,-0.96014,0.96685,0.0,0.0,nan,0.0,0.00564
2.69131,4.23056,-9.74583,-0.04259,-0.33707,-0.94052,0.98235,0.0,0.0,nan,0.0,0.00673
3.08193,5.04945,5.27406,0.06091,-0.45472,0.88855,1.00012,0.0,0.0,nan,0.0,0.00904
2.93139,6.85262,-11.38104,-0.06545,-0.11692,-0.99098,0.96308,0.0,0.0,nan,0.0,0.00417
2.806,6.44766,5.54407,0.02462,-0.4031,0.91482,0.99337,0.0,0.0,nan,0.0,0.00753
3.06947,7.26181,6.67642,0.01769,-0.33916,0.94056,0.99148,0.0,0.0,nan,0.0,0.00813
2.99508,8.93141,-11.05746,-0.02552,-0.1282,-0.99142,0.99704,0.0,0.0,nan,0.0,0.00315
2.83387,9.15838,6.84893,0.04254,-0.25739,0.96537,0.99953,0.0,0.0,nan,0.0,0.00895
2.96211,11.02239,-11.47738,0.01465,0.02121,-0.99967,0.97768,0.0,0.0,nan,0.0,0.0153
2.94392,11.05058,7.38146,0.05244,-0.32311,0.94491,1.00002,0.0,0.0,nan,0.0,0.01171
2.98497,13.0654,-10.94321,0.00645,0.27055,-0.96268,0.99764,0.0,0.0,nan,0.0,0.00447
3.14528,12.17337,7.74114,0.03417,-0.25548,0.96621,1.00002,0.0,0.0,nan,0.0,0.01152
2.99677,13.06857,8.26271,0.03229,-0.22474,0.97388,1.00022,0.0,0.0,nan,0.0,0.00717
3.01682,15.04711,-10.43431,-0.11767,0.12729,-0.98486,0.99585,0.0,0.0,nan,0.0,0.01283
2.25977,14.77312,7.90875,0.07288,-0.13823,0.98772,0.98552,0.0,0.0,nan,0.0,0.00909
3.10372,15.07737,8.24376,0.03159,-0.12381,0.9918,0.99228,0.0,0.0,nan,0.0,0.00429
3.0193,17.02099,-10.2524,-0.15537,0.16631,-0.97376,1.00032,0.0,0.0,nan,0.0,0.01158
2.99484,17.26123,8.57626,0.04585,-0.26418,0.96338,0.99536,0.0,0.0,nan,0.0,0.01099
2.93366,18.09537,-10.02008,-0.16488,0.22218,-0.96096,1.00082,0.0,0.0,nan,0.0,0.0103
2.96229,19.02894,-9.64701,-0.17454,0.1883,-0.96648,1.00002,0.00042,0.00209,0.6,1.0,0.01535
2.99311,19.04664,9.55707,-0.02142,-0.04602,0.99871,0.97371,0.0,0.0,nan,0.0,0.00748
3.0284,21.02265,-9.45188,-0.21222,0.02511,-0.9769,0.99863,0.04446,0.2223,0.6,1.0,0.01366
3.04716,20.88715,8.5687,-0.0318,0.0641,0.99744,0.9456,0.0,0.0,nan,0.0,0.00828
3.92008,23.92535,-10.04051,-0.33113,-0.17403,-0.9274,1.00032,0.01441,0.07204,0.6,1.0,0.01732
3.00657,23.00407,-9.6165,-0.29658,-0.09109,-0.95066,0.99953,0.0,0.0,nan,0.0,0.00831
2.97745,22.87756,9.56198,0.00288,-0.27353,0.96186,0.99595,0.0,0.0,nan,0.0,0.00773
2.2046,23.89239,10.04387,0.07363,-0.26613,0.96112,0.98691,0.0,0.0,nan,0.0,0.00687
3.39552,25.14549,-10.34449,-0.3814,-0.18496,-0.90572,0.99933,0.0,0.0,nan,0.0,0.02805
2.49315,24.89083,-9.62135,-0.36917,-0.14226,-0.91841,0.99734,0.05402,0.05402,0.7,0.61812,0.03088
3.16418,25.12157,9.89081,0.03463,-0.13413,0.99036,0.99506,0.0,0.0,nan,0.0,0.00756
2.80459,24.93974,10.11914,0.03993,-0.16461,0.98555,0.98652,0.0,0.0,nan,0.0,0.00844
2.98723,27.04468,-10.61401,-0.36754,-0.19081,-0.91022,0.98999,0.0,0.0,nan,0.0,0.02125
2.21941,26.59395,-9.86825,-0.39219,-0.18292,-0.90151,0.99943,0.0,0.0,nan,0.0,0.02678
2.99151,26.80674,9.8895,0.06779,-0.05299,0.99629,0.99148,0.0,0.0,nan,0.0,0.00696
2.89988,27.14315,10.21521,0.07311,-0.07874,0.99421,0.99923,0.0,0.0,nan,0.0,0.00719
2.95822,28.8391,-10.94804,-0.27768,-0.21431,-0.93646,0.99118,0.0056,0.02802,0.7,1.0,0.01697
3.51656,28.30354,9.68478,0.08732,-0.16911,0.98172,0.96675,0.0,0.0,nan,0.0,0.00636
2.97866,28.96733,10.62636,0.11384,-0.205,0.97212,0.99903,0.0,0.0,nan,0.0,0.00693
2.98552,30.94143,-11.18696,-0.14838,-0.08127,-0.98559,0.99486,0.0,0.0,nan,0.0,0.00878
3.01944,31.01226,10.86786,0.09491,-0.1143,0.9889,0.99794,0.0,0.0,nan,0.0,0.00516
3.0147,32.93979,-11.10847,-0.03232,-0.04225,-0.99858,1.00022,0.0,0.0,nan,0.0,0.00214
2.97052,32.97745,10.94764,0.01869,0.01962,0.99963,0.99903,0.0,0.0,nan,0.0,0.00466
2.95967,34.99102,-11.42086,-0.02135,-0.02361,-0.99949,1.00002,0.0,0.0,nan,0.0,0.00551
3.02284,34.87028,10.76832,-0.01811,0.0567,0.99823,0.99943,0.0,0.0,nan,0.0,0.01087
2.99744,37.16685,-11.32996,-0.03139,0.03023,-0.99905,0.99972,0.0,0.0,nan,0.0,0.00605
3.03254,36.98396,10.54022,0.03149,-0.01976,0.99931,0.99833,0.0,0.0,nan,0.0,0.00781
3.06094,39.01072,-11.19513,-0.05189,-0.02398,-0.99836,1.00072,0.0,0.0,nan,0.0,0.00869
2.94427,38.92467,11.09197,0.04888,-0.1489,0.98764,0.99972,0.0,0.0,nan,0.0,0.00954
2.95922,41.05708,-11.35633,-0.05265,-0.00121,-0.99861,0.99903,0.0,0.0,nan,0.0,0.00486
2.98862,41.04575,11.09628,0.02577,0.02398,0.99938,0.99446,0.0,0.0,nan,0.0,0.0177
2.96166,42.85844,-11.42454,-0.03282,-0.03269,-0.99893,0.99913,0.0,0.0,nan,0.0,0.00261
2.94417,43.06635,11.00503,0.04818,0.0335,0.99828,0.9885,0.0,0.0,nan,0.0,0.0128
2.98241,45.00388,-11.35234,0.00166,0.05609,-0.99842,0.99714,0.0,0.0,nan,0.0,0.0039
2.9904,44.93657,11.18404,0.01461,0.00115,0.99989,0.98652,0.0,0.0,nan,0.0,0.00857
2.97847,46.77768,-10.69163,0.02999,0.04574,-0.9985,0.98632,0.0,0.0,nan,0.0,0.00933
3.02531,46.91089,10.68362,-0.0383,0.17148,0.98444,0.99972,0.0,0.0,nan,0.0,0.01535
3.0427,49.06783,-11.32779,0.04106,-0.00232,-0.99915,0.99863,0.0,0.0,nan,0.0,0.00809
2.39658,48.95623,9.9199,-0.06817,-0.01242,0.9976,0.94342,0.0,0.0,nan,0.0,0.01094
3.06996,49.19387,10.20229,-0.07061,-0.01297,0.99742,0.98969,0.0,0.0,nan,0.0,0.00639
3.02302,51.07912,-11.2656,0.0798,0.03156,-0.99631,0.99853,0.0,0.0,nan,0.0,0.0078
2.98348,51.06347,10.90643,-0.00559,-0.08823,0.99608,0.99526,0.0,0.0,nan,0.0,0.00883
3.06912,52.94833,-11.354,0.12864,-0.01969,-0.9915,0.99526,0.0,0.0,nan,0.0,0.00644
2.94842,52.95165,10.90354,0.06156,0.02172,0.99787,0.99982,0.0,0.0,nan,0.0,0.007
3.14802,54.99011,-11.25682,0.11033,0.06603,-0.9917,0.99377,0.0,0.0,nan,0.0,0.0085
3.57306,55.89395,9.93062,0.03561,0.04775,0.99822,0.9751,0.0,0.0,nan,0.0,0.00738
2.85308,55.04404,10.41535,0.02646,0.09495,0.99513,0.99555,0.0,0.0,nan,0.0,0.00712
2.93261,56.98781,-10.84554,0.14956,0.02353,-0.98847,0.99536,0.0,0.0,nan,0.0,0.00513
3.56105,57.92614,-9.93267,0.15459,-0.06035,-0.98613,0.87281,0.0,0.0,nan,0.0,0.00545
3.69571,56.43448,9.84662,0.03521,0.02027,0.99917,0.97083,0.0,0.0,nan,0.0,0.00696
2.97329,57.05414,10.49185,-0.00028,0.02499,0.99969,0.99764,0.0,0.0,nan,0.0,0.00565
3.01505,58.99868,-10.92683,0.12624,-0.03743,-0.99129,1.00012,0.0,0.0,nan,0.0,0.00682
3.58847,58.11214,-9.92224,0.15208,-0.07958,-0.98516,0.87251,0.0,0.0,nan,0.0,0.00571
2.26253,59.64048,9.76644,0.05715,0.20371,0.97736,0.98821,0.0,0.0,nan,0.0,0.00596
2.94384,58.94575,10.59371,0.03977,0.1417,0.98911,0.98523,0.0,0.0,nan,0.0,0.00564
2.92011,61.02119,-10.77055,0.0312,0.0452,-0.99849,0.99704,0.0,0.0,nan,0.0,0.0062
2.73829,61.13251,9.52113,0.1055,0.13857,0.98472,0.96169,0.0,0.0,nan,0.0,0.00398
3.40051,60.64359,10.10623,0.08796,0.21317,0.97305,0.99476,0.0,0.0,nan,0.0,0.00451
2.99635,63.11431,-11.16607,-0.00197,-0.04661,-0.99891,0.99704,0.0,0.0,nan,0.0,0.00778
3.14136,62.60297,9.596,0.0835,-0.02529,0.99619,0.98979,0.0,0.0,nan,0.0,0.00317
2.78528,63.44467,10.10174,0.05735,0.01861,0.99818,0.99595,0.0,0.0,nan,0.0,0.00418
3.0152,65.05934,-11.39116,-0.03435,0.0551,-0.99789,0.99357,0.0,0.0,nan,0.0,0.00591
3.03622,65.42867,9.81774,0.03025,0.13774,0.99001,0.99794,0.0,0.0,nan,0.0,0.01078
2.8303,64.32517,10.05641,0.03399,0.05702,0.99779,0.99327,0.0,0.0,nan,0.0,0.01118
3.12067,66.87103,-11.00932,-0.0659,0.04834,-0.99665,0.99903,0.0,0.0,nan,0.0,0.00833
3.05123,66.94921,9.61655,0.0156,0.21564,0.97635,0.99893,0.0,0.0,nan,0.0,0.00818
3.04101,68.93813,-10.68397,-0.03281,0.0147,-0.99935,0.99953,0.0,0.0,nan,0.0,0.00528
2.9539,68.8662,8.72846,-0.00124,0.31091,0.95044,0.99794,0.0,0.0,nan,0.0,0.00779
3.02582,71.1336,-10.72731,-0.01116,0.14309,-0.98965,0.98731,0.0,0.0,nan,0.0,0.00871
3.69035,70.66837,7.72492,0.04779,0.19845,0.97895,0.95007,0.0,0.0,nan,0.0,0.00854
2.88073,71.01281,8.33518,0.02044,0.17883,0.98367,0.99406,0.0,0.0,nan,0.0,0.00843
2.92687,72.92865,-10.5631,-0.05342,0.09363,-0.99417,0.99714,0.0,0.0,nan,0.0,0.00802
3.30268,73.30071,7.38135,0.13199,0.41625,0.89962,0.9893,0.00166,0.00832,0.7,1.0,0.00673
2.95641,72.77714,8.39425,0.11081,0.28641,0.95168,0.97609,0.0,0.0,nan,0.0,0.00727
2.99867,75.0646,-10.30684,-0.02474,0.25987,-0.96533,0.98324,0.0,0.0,nan,0.0,0.009
3.86455,75.45465,5.92793,0.04943,0.44299,0.89516,0.95792,0.0,0.0,nan,0.0,0.00613
2.92626,74.94107,6.82254,0.11682,0.4783,0.87039,0.99744,0.01568,0.07841,0.7,1.0,0.00749
3.19103,76.05981,-10.01964,-0.00991,0.44706,-0.89445,0.97688,0.0,0.0,nan,0.0,0.03581
2.99016,77.09111,-9.24675,-0.01229,0.66538,-0.7464,0.98215,0.0,0.0,nan,0.0,0.01021
3.07798,77.32171,5.19114,0.05658,0.63538,0.77012,0.98791,0.0,0.0,nan,0.0,0.01056
3.01433,76.74869,6.36411,0.09416,0.47477,0.87506,0.98384,8e-05,0.0004,0.7,1.0,0.01025
3.06005,78.04543,-8.06368,-0.00996,0.82691,-0.56225,0.99595,0.08342,0.09293,0.51,0.78195,0.01173
2.96503,78.57822,-7.04851,4e-05,0.89435,-0.44736,0.99943,0.0,0.0,nan,0.0,0.00972
2.96179,79.33381,-5.00819,0.031,0.95026,-0.3099,0.99665,0.0,0.0,nan,0.0,0.01062
3.07607,79.79882,-3.2515,0.05203,0.97176,-0.23015,0.99347,0.0,0.0,nan,0.0,0.00855
3.33592,79.35818,1.40234,0.04033,0.93504,0.35224,0.98135,0.0,0.0,nan,0.0,0.00522
2.96189,79.24845,3.0104,0.09442,0.87492,0.47497,0.99684,0.0,0.0,nan,0.0,0.00934
2.93588,78.57297,4.5071,0.08083,0.8456,0.52766,0.98245,0.0,0.0,nan,0.0,0.00779
2.7381,80.05756,-2.32687,0.05571,0.98025,-0.18973,0.99307,0.0,0.0,nan,0.0,0.01381
3.00072,80.25697,-1.05667,0.05342,0.99734,-0.04955,0.97947,0.0,0.0,nan,0.0,0.00365
2.91025,80.34705,0.95589,0.06819,0.96304,0.26059,0.97202,0.0,0.0,nan,0.0,0.00326
2.28076,80.07896,2.16976,0.10863,0.91625,0.3856,0.97837,0.0,0.0,nan,0.0,0.00502
5.07749,1.69579,-8.61751,0.04764,-0.77804,-0.62641,0.95772,0.0,0.0,nan,0.0,0.00447
4.90886,1.04352,-7.02767,-0.01722,-0.93185,-0.36245,0.99466,0.00061,0.00303,0.6,1.0,0.01407
5.0017,0.39104,-5.02582,-0.0229,-0.97358,-0.2272,0.98691,0.0,0.0,nan,0.0,0.01131
4.97777,0.10665,-3.03632,-0.00534,-0.99584,-0.09102,0.98215,0.0,0.0,nan,0.0,0.01624
5.0417,0.0323,-0.93644,0.04359,-0.99478,0.09231,0.98781,0.0,0.0,nan,0.0,0.0043
5.0123,0.4215,1.03704,0.08619,-0.9253,0.36932,0.98473,0.0,0.0,nan,0.0,0.00997
5.02445,1.38028,2.76376,0.02999,-0.78745,0.61565,0.98274,0.0,0.0,nan,0.0,0.00922
4.58484,3.40751,-10.25881,0.07051,-0.42212,-0.9038,0.96616,0.0,0.0,nan,0.0,0.00178
5.14918,2.69012,-9.69201,0.06166,-0.54537,-0.83592,0.96447,0.0,0.0,nan,0.0,0.00168
4.88123,2.19594,3.72629,0.00608,-0.62457,0.78095,0.97311,0.0,0.0,nan,0.0,0.0099
4.94612,3.24046,4.40987,0.04758,-0.51239,0.85743,0.99635,0.0,0.0,nan,0.0,0.00734
4.9855,4.9615,-10.73137,0.07626,-0.3237,-0.94308,0.99228,0.0,0.0,nan,0.0,0.00762
5.74535,4.64067,-9.68647,0.07358,-0.34433,-0.93596,0.99397,0.0,0.0,nan,0.0,0.00581
5.00873,5.2436,4.89961,0.06485,-0.48775,0.87057,0.99337,0.0,0.0,nan,0.0,0.00904
4.97755,5.91754,6.05728,0.02512,-0.49664,0.86759,0.9894,0.0,0.0,nan,0.0,0.00711
5.07958,6.93429,-11.16063,0.14292,-0.05898,-0.98798,0.97837,0.0,0.0,nan,0.0,0.00579
4.12014,6.21347,5.96806,0.03247,-0.45419,0.89031,0.99238,0.0,0.0,nan,0.0,0.00646
